"REPORT_START_DATE","WEEK_NUMBER","ORDER_PLACED_AT_UTC","TRANSACTION_COMPLETED_AT_UTC","SELLER_ID","TRANSACTION_TYPE","TRANSACTION_MESSAGE","ORDER_ID","LISTING_TITLE","LISTING_DESCRIPTION","PRODUCT_CATEGORY","BUY_FORMAT","SALE_TYPE","QUANTITY_SOLD","SKU","COST_OF_GOODS","LIVESTREAM_ID","LIVESTREAM_TITLE","BUYER_NAME","BUYER_STATE","BUYER_COUNTRY","SHIPMENT_ID","TRANSACTION_CURRENCY","TRANSACTION_AMOUNT","BUYER_PAID","ORIGINAL_ITEM_PRICE","COUPON_COST","POST_COUPON_PRICE","SHIPPING_FEE","COMMISSION_FEE","PAYMENT_PROCESSING_FEE","TAX_ON_COMMISSION_FEE","TAX_ON_PAYMENT_PROCESSING_FEE","LEDGER_TRANSACTION_ID"
"2025-09-29 00:00:00",40,"2025-09-26 07:45:28","2025-09-29 14:53:21",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #39","549149441","Item in hand. #39","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","islandcoin","HI","US","180201294","USD",46.03,57.58,50.00,0.00,50.00,0.00,2.00,1.97,0.00,0.00,"544123486"
"2025-09-29 00:00:00",40,"2025-09-26 07:53:39","2025-09-29 14:53:21",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #42","549152799","Item in hand. #42","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","markabb10168","OH","US","180202273","USD",8.88,14.55,10.00,0.00,10.00,0.00,0.40,0.72,0.00,0.00,"544126915"
"2025-09-29 00:00:00",40,"2025-09-26 06:35:17","2025-09-29 14:53:21",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #16","549113959","Item in hand. #16","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","alphazamora","TX","US","180181304","USD",2.49,0.00,4.00,-1.00,3.00,0.00,0.12,0.39,0.00,0.00,"544089012"
"2025-09-29 00:00:00",40,"2025-09-26 07:26:58","2025-09-29 14:53:22",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #28","549141347","Item in hand. #28","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","breakingballz","CA","US","180199016","USD",4.22,9.74,5.00,0.00,5.00,0.00,0.20,0.58,0.00,0.00,"544115590"
"2025-09-29 00:00:00",40,"2025-09-26 06:46:35","2025-09-29 14:53:22",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #17","549120766","Item in hand. #17","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","mtburnze406","WA","US","180191562","USD",53.32,58.05,64.00,-6.40,57.60,0.00,2.30,1.98,0.00,0.00,"544095716"
"2025-09-29 00:00:00",40,"2025-09-26 05:55:42","2025-09-29 14:53:22",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #9","549086342","Item in hand. #9","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","alphazamora","TX","US","180181304","USD",-0.29,0.00,1.00,-0.99,0.01,0.00,0.00,0.30,0.00,0.00,"544062882"
"2025-09-29 00:00:00",40,"2025-09-26 06:21:53","2025-09-29 14:53:22",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #13","549105392","Item in hand. #13","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","alphazamora","TX","US","180181304","USD",1.56,0.00,3.00,-1.00,2.00,0.00,0.08,0.36,0.00,0.00,"544080930"
"2025-09-29 00:00:00",40,"2025-09-26 05:53:22","2025-09-29 14:53:22",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #8","549084523","Item in hand. #8","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","alphazamora","TX","US","180181304","USD",0.58,1.87,1.00,0.00,1.00,0.00,0.04,0.38,0.00,0.00,"544061053"
"2025-09-29 00:00:00",40,"2025-09-26 09:48:28","2025-09-29 14:53:22",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #69","549200454","Item in hand. #69","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","mvp0302","CA","US","180204616","USD",0.00,0.00,1.00,-1.00,0.00,0.00,0.00,0.00,0.00,0.00,"544170956"
"2025-09-29 00:00:00",40,"2025-09-26 08:29:30","2025-09-29 14:53:22",20926743,"ORDER_EARNINGS","Earnings for selling a Item in hand. #53","549167012","Item in hand. #53","No Cancellations - Auction is primarily for Gold and Bullion, occasionally other items are sold. Item being purchased is the one intended to be sold by the host. Either by being shown on the screen as the item, or verbally adjusted. - Bid Responsibly. Do not bid if you do not understand exactly what you are bidding on. Ask questions before bidding. - Item Condition is as shown. Whatnot may display ""Mint"" for all items even if not.","Coins & Bullion","AUCTION","",1,"","","09555e95-9537-48c4-9875-034ea3d2d78f","Super Sakima World","whyknot32","FL","US","180206275","USD",37.64,48.94,41.00,0.00,41.00,0.00,1.64,1.72,0.00,0.00,"544141275"
